Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Positivos,,,,2024-01-26 00:25:31,2024-01-26 00:25:41,"10,142s",PASSED
,,,,,,,
Test Cases/Mercado Libre/Positivos/Agencia/Agencias - Validacion respuesta,,,,2024-01-26 00:25:31,2024-01-26 00:25:36,"4,802s",PASSED
"callTestCase(findTestCase(""Mercado Libre/Positivos/Oauth/Oauth Carrier""), [:], STOP_ON_FAILURE)",,,,2024-01-26 00:25:32,2024-01-26 00:25:35,"3,833s",PASSED
"Response2 = sendRequest(findTestObject(""Desarrollo ML/Agencias/Agencias - 200""))",,,,2024-01-26 00:25:35,2024-01-26 00:25:36,"0,330s",PASSED
"agencias = getElementPropertyValue(Response2, ""agencies"")",,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,050s",PASSED
print(agencias),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,007s",PASSED
"verifyResponseStatusCode(Response2, 200)",,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,005s",PASSED
print(Response2.getResponseText()),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
"assert agencias : ""El campo 'agencies' no está presente o es nulo.""",,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
agencias.each({ java.lang.Object agencia -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,015s",PASSED
agencias.each({ java.lang.Object agency -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
agencias.each({ java.lang.Object agency -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,016s",PASSED
agencias.each({ java.lang.Object agency -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
agencias.each({ java.lang.Object agency -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
agencias.each({ java.lang.Object agency -> ... }),,,,2024-01-26 00:25:36,2024-01-26 00:25:36,"0,000s",PASSED
,,,,,,,
Test Cases/Mercado Libre/Positivos/Cancelar/Cancelar envios - Validación de response,,,,2024-01-26 00:25:36,2024-01-26 00:25:37,"1,311s",PASSED
"Response1 = sendRequest(findTestObject(""Desarrollo ML/Oauth/Oauth Carrier - authorizations""))",,,,2024-01-26 00:25:36,2024-01-26 00:25:37,"0,401s",PASSED
"Token = getElementPropertyValue(Response1, ""access_token"")",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,023s",PASSED
print(Token),,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"Response3 = sendRequest(findTestObject(""Desarrollo ML/Cancelar Envios/Cancelación de Envíos"", [""base_url"":base_url]))",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,357s",PASSED
print(Response3.getResponseText()),,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"verifyResponseStatusCode(Response3, 200)",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
cancelJsonResponse = JsonSlurper().parseText(Response3.getResponseText()),,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"assert status != null : ""El campo ""status"" es mandatorio y no está presente en la respuesta de cancelación.""",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"if (status != ""CANCELLED"")",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"if (status == ""CANCELLED"")",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
"println(""La validación de la respuesta de cancelación fue exitosa."")",,,,2024-01-26 00:25:37,2024-01-26 00:25:37,"0,000s",PASSED
,,,,,,,
Test Cases/Mercado Libre/Positivos/Crear/Crear Envios - Validación response,,,,2024-01-26 00:25:37,2024-01-26 00:25:38,"1,201s",PASSED
"Response1 = sendRequest(findTestObject(""Desarrollo ML/Oauth/Oauth Carrier - authorizations""))",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,332s",PASSED
"Token = getElementPropertyValue(Response1, ""access_token"")",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,031s",PASSED
print(Token),,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"Response2 = sendRequest(findTestObject(""Desarrollo ML/Crear envios/Crear Envios 200"", [""base_url"":base_url]))",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,329s",PASSED
print(Response2.getResponseText()),,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"verifyResponseStatusCode(Response2, 200)",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"assert Response2 != null : ""La respuesta no puede ser nula.""",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
jsonResponse = JsonSlurper().parseText(Response2.getResponseText()),,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"assert message != null : ""El campo ""message"" es mandatorio y no está presente en la respuesta.""",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"assert id != null : ""El campo ""id"" es mandatorio y no está presente en la respuesta.""",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"assert status != null : ""El campo ""status"" es mandatorio y no está presente en la respuesta.""",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"if (status == ""FAILED"" || status == ""ERROR"")",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"if (status == ""AUTHORIZED"")",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,001s",PASSED
"if (status == ""AUTHORIZED"")",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
"println(""La validación de la respuesta fue exitosa."")",,,,2024-01-26 00:25:38,2024-01-26 00:25:38,"0,000s",PASSED
,,,,,,,
Test Cases/Mercado Libre/Positivos/Pull/Tracking Pull - Validación response,,,,2024-01-26 00:25:38,2024-01-26 00:25:40,"1,787s",PASSED
"Response1 = sendRequest(findTestObject(""Desarrollo ML/Oauth/Oauth Carrier - tracking-pull""))",,,,2024-01-26 00:25:39,2024-01-26 00:25:40,"0,399s",PASSED
"Token = getElementPropertyValue(Response1, ""access_token"")",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,038s",PASSED
print(Token),,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,001s",PASSED
"Response2 = sendRequest(findTestObject(""Desarrollo ML/Pull Tracking/Pull Tracking de Envíos II"", [""base_url"":base_url]))",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,601s",PASSED
print(Response2.getResponseText()),,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,008s",PASSED
"verifyResponseStatusCode(Response2, 200)",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,004s",PASSED
"shipment = getElementPropertyValue(Response2, ""shipment"")",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,044s",PASSED
"assert id != null : ""El campo 'id' es obligatorio.""",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,002s",PASSED
"assert tracking_number != null : ""El campo 'tracking_number' es obligatorio.""",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,008s",PASSED
"assert events != null : ""El campo 'events' es obligatorio.""",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,001s",PASSED
"assert code != null : ""El campo 'code' es obligatorio.""",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,002s",PASSED
"assert carrier_code != null : ""El campo 'carrier_code' es obligatorio.""",,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,001s",PASSED
if (payload != null),,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,021s",PASSED
if (payload != null && proof_of_delivery != null),,,,2024-01-26 00:25:40,2024-01-26 00:25:40,"0,004s",PASSED
